fecha;familia;receta;formato;maduracion;codigo;extractoseco;materiagrasa;sal;ph
25/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;58,41999817;32,31999969;1,230000019;5,349999905
25/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;58,18999863;31,89999962;1,389999986;5,340000153
25/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;57,97999954;31,60000038;1,570000052;5,340000153
25/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;58,02000046;32,61999893;1,340000033;5,349999905
25/06/2011;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,81000137;21,22999954;1,299999952;5,25
25/06/2011;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;51,95000076;21,09000015;1,169999957;5,230000019
25/06/2011;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;52,27000046;21,15999985;1,25;5,230000019
25/06/2011;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;52,27999878;21,11000061;1,340000033;5,329999924
25/06/2011;MADURADO BARRA IQM 4,2;mezcla 5;barra 4,2 kg;madurado;753;57,86999893;32,00999832;1,340000033;5,300000191
25/06/2011;MADURADO BARRA IQM 4,2;mezcla 5;barra 4,2 kg;madurado;753;57,15000153;31,38999939;1,350000024;5,349999905
25/06/2011;MADURADO BARRA IQM 4,2;mezcla 5;barra 4,2 kg;madurado;753;58,11999893;32,33000183;1,309999943;5,380000114
25/06/2011;MADURADO BARRA IQM 4,2;mezcla 5;barra 4,2 kg;madurado;753;57,49000168;32,06999969;1,330000043;5,300000191
25/06/2011;MADURADO BARRA 4,2;mezcla 1;barra 4,2 kg;madurado;752;58,68000031;32,31999969;1,080000043;5,340000153
25/06/2011;MADURADO BARRA 4,2;mezcla 1;barra 4,2 kg;madurado;752;57,70000076;30,98999977;1,409999967;5,340000153
25/06/2011;MADURADO BARRA 4,2;mezcla 1;barra 4,2 kg;madurado;752;57,5;31,12999916;1,230000019;5,289999962
25/06/2011;MADURADO BARRA 4,2;mezcla 1;barra 4,2 kg;madurado;752;58,13999939;32,40999985;1,289999962;5,340000153
25/06/2011;MADURADO BARRA 4,2;mezcla 1;barra 4,2 kg;madurado;752;58;32,38999939;1,159999967;5,320000172
25/06/2011;MADURADO BARRA 4,2;mezcla 1;barra 4,2 kg;madurado;752;57,09999847;31,12000084;1,350000024;5,28000021
25/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;58,08000183;32,18000031;1,539999962;5,429999828
25/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;58,06999969;32,24000168;1,429999948;5,400000095
24/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,88999939;31,32999992;1,409999967;5,349999905
24/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,33000183;32,15999985;1,169999957;5,380000114
24/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,36999893;32,02000046;1,309999943;5,300000191
24/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,06999969;31,12999916;1,5;5,289999962
24/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,31000137;30,54999924;1,710000038;5,289999962
24/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,29000092;30,67000008;1,409999967;5,190000057
24/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,13999939;32,65000153;0,980000019;5,239999771
24/06/2011;MADURADO PÑO IQM;mezcla 5;1 kg;madurado;851;58,38999939;31,29000092;1,879999995;5,309999943
24/06/2011;MADURADO PÑO IQM;mezcla 5;1 kg;madurado;851;56,50999832;30,14999962;1,970000029;5,289999962
24/06/2011;MADURADO PÑO IQM;mezcla 5;1 kg;madurado;851;57,75999832;30,54000092;1,669999957;5,309999943
24/06/2011;MADURADO PÑO IQM;mezcla 5;1 kg;madurado;851;58,95000076;31,27000046;1,659999967;5,630000114
24/06/2011;MADURADO PÑO IQM;mezcla 5;1 kg;madurado;851;58,29999924;31,31999969;1,870000005;5,190000057
24/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,22000122;31,46999931;1,5;5,300000191
24/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,09999847;31,09000015;1,700000048;5,199999809
24/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,65999985;31,20999908;1,539999962;5,260000229
24/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,84999847;30,60000038;1,389999986;5,340000153
24/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,95999908;31,02000046;1,74000001;5,489999771
24/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;57,06999969;30,46999931;1,669999957;5,380000114
24/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;57,77000046;31,02000046;1,25999999;5,340000153
24/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;58,29000092;30,54000092;1,570000052;5,230000019
24/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,11999893;31,06999969;1,720000029;5,269999981
24/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,36000061;31;1,899999976;5,320000172
24/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,24000168;31,60000038;1,860000014;5,329999924
24/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;59,04999924;31,45999908;1,070000052;5,320000172
24/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,65999985;31,20999908;1,539999962;5,300000191
24/06/2011;MADURADO PÑO IQM;mezcla 5;1 kg;madurado;851;59,59999847;32,75;1,320000052;5,409999847
24/06/2011;MADURADO PÑO IQM;mezcla 5;1 kg;madurado;851;57,95000076;30,80999947;1,659999967;5,289999962
23/06/2011;MADURADO MINI;mezcla 1;500 g;madurado;950;58,31999969;32,09999847;0,400000006;5,079999924
23/06/2011;MADURADO MINI;mezcla 1;500 g;madurado;950;59,52999878;32,54000092;1,179999948;5,190000057
23/06/2011;MADURADO MINI;mezcla 1;500 g;madurado;950;60,13000107;32,93999863;1,25999999;5,239999771
23/06/2011;CABRA MADURADO MINI;cabra;500 g;madurado;3400;59,16999817;31,71999931;1,25999999;5,25
23/06/2011;TIERNO MINI LIGHT;mezcla 8;500 g;tierno;1631;53,79000092;23,70999908;1,289999962;5,199999809
23/06/2011;TIERNO MINI LIGHT;mezcla 8;500 g;tierno;1631;51,81999969;20,95999908;1,429999948;5,28000021
23/06/2011;MADURADO MINI;mezcla 1;500 g;madurado;950;55,90999985;27,76000023;1,529999971;5,420000076
23/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;59,25;32,20000076;1,190000057;5,329999924
23/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;59;32,84000015;1,639999986;5,210000038
23/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,00999832;30,51000023;1,24000001;5,199999809
23/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,91999817;31,96999931;1,460000038;5,170000076
23/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;59,25999832;32,33000183;1,200000048;5,21999979
23/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;59,63999939;31,95999908;1,309999943;5,300000191
23/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;56,65999985;29,95000076;1,50999999;5,369999886
22/06/2011;PURO OVEJA 3 KG S/LIS;mezcla 3 (oveja);3 kg;curado;140;58,74000168;31,39999962;1,179999948;5,230000019
22/06/2011;PURO OVEJA 3 KG S/LIS;mezcla 3 (oveja);3 kg;curado;140;59,52999878;31,85000038;1,450000048;5,28000021
22/06/2011;PURO OVEJA 3 KG S/LIS;mezcla 3 (oveja);3 kg;curado;140;61,13999939;32,63000107;1,019999981;5,309999943
22/06/2011;PURO OVEJA 3 KG S/LIS;mezcla 3 (oveja);3 kg;curado;140;60,65999985;32,68999863;1,120000005;5,309999943
22/06/2011;PURO OVEJA 3 KG S/LIS;mezcla 3 (oveja);3 kg;curado;140;59,72000122;32,20999908;1,059999943;5,360000134
22/06/2011;TIERNO 3 KGS LIGHT;mezcla 8;3 kg;tierno;1601;52,63000107;20,57999992;1,220000029;5,230000019
22/06/2011;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;52,58000183;20,80999947;1,25;5,28000021
22/06/2011;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;50,68999863;20,09000015;1,600000024;5,570000172
22/06/2011;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;53,08000183;20,95999908;1,24000001;5,289999962
22/06/2011;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;53,36999893;21,12000084;1,299999952;5,360000134
22/06/2011;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;54,04999924;21,95000076;1,129999995;5,190000057
22/06/2011;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;52,95999908;21,13999939;1,190000057;5,190000057
22/06/2011;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;52,09000015;20,54999924;1,450000048;5,179999828
22/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;57,04999924;28,69000053;1,169999957;5,429999828
22/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;58,50999832;30,69000053;1,409999967;5,420000076
22/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;59,5;31,88999939;1,600000024;5,289999962
22/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;59,24000168;31,34000015;1,210000038;5,289999962
22/06/2011;MADURADO BARRA IQM;mezcla 5;barra 3 kg;madurado;751;57,70999908;30,42000008;1,529999971;5,199999809
22/06/2011;MADURADO BARRA IQM;mezcla 5;barra 3 kg;madurado;751;58,61000061;31,62999916;1,50999999;5,21999979
22/06/2011;MADURADO BARRA IQM;mezcla 5;barra 3 kg;madurado;751;57,34000015;30,56999969;1,460000038;5,409999847
22/06/2011;MADURADO BARRA IQM;mezcla 5;barra 3 kg;madurado;751;57,47999954;31,70999908;1,720000029;5,179999828
22/06/2011;MADURADO BARRA IQM;mezcla 5;barra 3 kg;madurado;751;57,70999908;30,97999954;1,230000019;5,289999962
21/06/2011;TIERNO BARRA IQM;mezcla 5;barra 3 kg;tierno;1661;59,27999878;32,65999985;1,169999957;5,389999866
21/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;56,99000168;29,60000038;1,110000014;5,320000172
21/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,95000076;30,72999954;1,389999986;5,320000172
21/06/2011;CABRA BARRA TIERNO;cabra;barra 3 kg;tierno;1220;56,79000092;29,13999939;1;5,289999962
21/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,45000076;30,09000015;1,309999943;5,239999771
21/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;56,22999954;30,22999954;0,959999979;5,369999886
21/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,74000168;30,90999985;1,5;5,429999828
21/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;56,75999832;29,90999985;0,819999993;5,409999847
21/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;56,61000061;29,70000076;1,379999995;5,420000076
21/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,56000137;33,43999863;1,50999999;5,320000172
21/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,02999878;32,77999878;1,25;5,260000229
21/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,59999847;32,33000183;1,210000038;5,25
21/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,93999863;32,50999832;1,519999981;5,309999943
21/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,52000046;32,29999924;1,460000038;5,269999981
21/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,61999893;33,24000168;0,970000029;5,260000229
21/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,00999832;32,77000046;0,920000017;5,369999886
21/06/2011;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;57,47999954;30,29999924;1,129999995;5,289999962
21/06/2011;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;58,16999817;30,57999992;1,059999943;5,25
21/06/2011;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;57,02000046;29,87999916;1,690000057;5,360000134
21/06/2011;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;58,75;31,34700012;1,399999976;5,369999886
21/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;59,61999893;32,25999832;1,25;5,369999886
21/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,81000137;31,31999969;1,080000043;5,320000172
21/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;59,25;31,37999916;1,269999981;5,329999924
21/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,72999954;31,19000053;1,129999995;5,300000191
21/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;60,20000076;31,64999962;1,230000019;5,329999924
21/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;58,75;32,15999985;1,480000019;5,360000134
19/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;57,24000168;30,57999992;1,809999943;5,230000019
19/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,36999893;31,69000053;1,769999981;5,289999962
19/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,25999832;31,54000092;2,109999895;5,230000019
19/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,13999939;31,54999924;1,720000029;5,21999979
19/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,50999832;31,60000038;1,429999948;5,340000153
19/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;57,90000153;31,64999962;1,629999995;5,349999905
19/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;56,90999985;30,48999977;2,029999971;5,360000134
19/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;57,81000137;32,13999939;1,789999962;5,389999866
19/06/2011;MADURADO BARRA IQM;mezcla 5;barra 3 kg;madurado;751;57,65000153;31,10000038;1,419999957;5,309999943
19/06/2011;MADURADO BARRA IQM;mezcla 5;barra 3 kg;madurado;751;56,34000015;29,87999916;2,220000029;5,409999847
19/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,00999832;30,92000008;1,519999981;5,420000076
19/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,15000153;31,07999992;1,809999943;5,389999866
19/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,06999969;30,98999977;2,019999981;5,369999886
19/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,11999893;30,98999977;1,720000029;5,320000172
18/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,95999908;31,44000053;1,629999995;5,329999924
18/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;58,18000031;31,37000084;1,529999971;5,28000021
18/06/2011;MADURADO 3 KGS S/LIS;mezcla 1;3 kg;madurado;1640;57,70999908;30,51000023;1,889999986;5,360000134
18/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;59,18000031;32,00999832;1,419999957;5,289999962
18/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,41999817;30,95000076;1,49000001;5,340000153
18/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,70999908;31,13999939;1,179999948;5,309999943
18/06/2011;TIERNO 3 KGS LIGHT;mezcla 8;3 kg;tierno;1601;52,86999893;21,96999931;1,690000057;5,349999905
18/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;57,68000031;30,93000031;1,730000019;5,400000095
18/06/2011;MADURADO BARRA 4,2;mezcla 1;barra 4,2 kg;madurado;752;57,93999863;31,45000076;0,699999988;5,349999905
18/06/2011;MADURADO BARRA 4,2;mezcla 1;barra 4,2 kg;madurado;752;58,25;31,19000053;0,720000029;5,289999962
18/06/2011;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;54,49000168;20,37000084;1,24000001;5,090000153
18/06/2011;TIERNO BARRA LIGHT 4,2;mezcla 8;barra 4,2 kg;tierno;1612;55,18000031;20,90999985;1,179999948;5,21999979
18/06/2011;CABRA MADURADO 3 KG;cabra;3 kg;madurado;3000;57,81999969;30,69000053;1,120000005;5,289999962
18/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;58,22999954;31,42000008;1,419999957;5,329999924
17/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,25;31,14999962;1,460000038;5,239999771
17/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;60,36000061;32,97000122;1,419999957;5,329999924
17/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,36999893;32,5;1,429999948;5,309999943
17/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,02999878;30,88999939;1,49000001;5,269999981
17/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;56,50999832;30,13999939;1,850000024;5,264999866
17/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,56000137;31,54000092;1,5;5,320000172
17/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,02999878;31,62000084;1,519999981;5,349999905
17/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,29000092;31,62999916;1,5;5,320000172
17/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,59000015;31,54000092;1,769999981;5,380000114
17/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,00999832;30,92000008;1,419999957;5,389999866
17/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,81000137;32,84000015;1,309999943;5,289999962
17/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,81999969;32,65999985;1,279999971;5,300000191
17/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;61,5;33,33000183;1,200000048;5,28000021
17/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;62,47000122;34,02000046;0,870000005;5,349999905
17/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;60,59000015;33,13000107;1,419999957;5,309999943
17/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;59,22999954;32,58000183;1,350000024;5,289999962
17/06/2011;MADURADO 3KG CL;mezcla 1;3 kg;madurado;600;59,56000137;32,77999878;1,460000038;5,340000153
16/06/2011;MADURADO MINI;mezcla 1;500 g;madurado;950;58,52999878;31,80999947;0,708999991;5,260000229
16/06/2011;MADURADO MINI;mezcla 1;500 g;madurado;950;58,54000092;31,95999908;0,810000002;5,230000019
16/06/2011;MADURADO MINI;mezcla 1;500 g;madurado;950;59,52999878;32,45999908;1,24000001;5,239999771
16/06/2011;TIERNO MINI LIGHT;mezcla 8;500 g;tierno;1631;50,79000092;20,01000023;1,370000005;5,389999866
16/06/2011;TIERNO MINI LIGHT;mezcla 8;500 g;tierno;1631;53,02999878;21,90999985;1,24000001;5,25
16/06/2011;CABRA MADURADO MINI;cabra;500 g;madurado;3400;60,41999817;31,15999985;1,110000014;5,409999847
16/06/2011;MADURADO MINI;mezcla 1;500 g;madurado;950;57,77999878;31,45000076;1,169999957;5,260000229
16/06/2011;MADURADO MINI;mezcla 1;500 g;madurado;950;59,90000153;32,47000122;1,039999962;5,300000191
16/06/2011;MADURADO MINI;mezcla 1;500 g;madurado;950;57,86999893;30,90999985;1,210000038;5,360000134
16/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,97000122;31,75;1,379999995;5,349999905
16/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,45999908;32,29000092;1,429999948;5,329999924
16/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,36000061;32,47999954;1,370000005;5,300000191
16/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,09999847;31,28000069;1,590000033;5,340000153
16/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;56,81000137;31,13999939;1,570000052;5,260000229
16/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;59,09000015;32,77000046;1,419999957;5,360000134
16/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,25;31,25;1,559999943;5,380000114
16/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,5;31,27000046;1,399999976;5,409999847
16/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,49000168;31,05999947;1,470000029;5,360000134
15/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,02999878;31,68000031;1,350000024;5,230000019
15/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,40000153;31,81999969;1,580000043;5,190000057
15/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,34999847;31,47999954;1,100000024;5,230000019
15/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,13000107;32,54000092;1,090000033;5,289999962
15/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58;30,93000031;1,5;5,449999809
15/06/2011;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;54,36000061;22,94000053;1,980000019;5,25
15/06/2011;TIERNO BARRA LIGHT;mezcla 8;barra 3 kg;tierno;1611;53,27000046;21,36000061;1,399999976;5,210000038
15/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;57,47000122;29,19000053;1,659999967;5,239999771
15/06/2011;TIERNO 3 KGS LIGHT;mezcla 8;3 kg;tierno;1601;53,18999863;20,29999924;1,110000014;5,28000021
15/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;57,63000107;30,67000008;1,320000052;5,260000229
15/06/2011;MADURADO BARRA IQM;mezcla 5;barra 3 kg;madurado;751;57,25;29,95000076;1,450000048;5,320000172
15/06/2011;MADURADO BARRA IQM;mezcla 5;barra 3 kg;madurado;751;58,88000107;31,04999924;1,120000005;5,360000134
15/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;55,50999832;29,76000023;1,159999967;5,199999809
15/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,61000061;30,87999916;1,549999952;5,300000191
15/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;56,06999969;29,76000023;0,959999979;5,239999771
15/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;58,43999863;31,18000031;0,850000024;5,260000229
15/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;58,18000031;30,23999977;1,75;5,269999981
15/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;57,08000183;30,40999985;1,519999981;5,190000057
15/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;58,08000183;30,29999924;1,769999981;5,28000021
15/06/2011;MADURADO 3 KGS IQM;mezcla 5;3 kg;madurado;601;58,02999878;30,14999962;1,659999967;5,28000021
15/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;57,25999832;29,90999985;1,450000048;5,349999905
15/06/2011;MADURADO BARRA;mezcla 1;barra 3 kg;madurado;750;58,15999985;31,03000069;1,480000019;5,409999847
14/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;61,27999878;33,90999985;1,330000043;5,25
14/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;59,54999924;32,70999908;1,429999948;5,269999981
14/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,22999954;31,87000084;1,539999962;5,320000172
14/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57;31,25;1,5;5,21999979
14/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,81000137;32,56000137;1,169999957;5,199999809
14/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,90999985;31,53000069;1,419999957;5,300000191
14/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,5;31,44000053;1,350000024;5,349999905
14/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;58,04000092;31,80999947;1,360000014;5,329999924
14/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,06000137;31,11000061;1,559999943;5,340000153
14/06/2011;TIERNO PÑO IQM;mezcla 5;1 kg;tierno;1671;57,04999924;31,07999992;1,24000001;5,329999924
14/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;58,38000107;31,92000008;1,330000043;5,269999981
14/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;59,25999832;32,36000061;1,559999943;5,300000191
14/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;58,68999863;31,62999916;1,360000014;5,289999962
14/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;58,52999878;31,42000008;1,370000005;5,320000172
14/06/2011;TIERNO BARRA;mezcla 7;barra 3 kg;tierno;1660;57,91999817;31,20000076;1,549999952;5,28000021
14/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;58,97999954;31,84000015;1,460000038;5,239999771
14/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,66999817;32,36000061;1,269999981;5,199999809
14/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;59,22000122;31,78000069;1,429999948;5,210000038
14/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,77000046;33,27000046;1,129999995;5,230000019
14/06/2011;PURO OVEJA 3 KG  CL;mezcla 3 (oveja);3 kg;curado;100;60,70999908;33,27999878;1,070000052;5,28000021
14/06/2011;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;59,06999969;32,15999985;1,5;5,289999962
14/06/2011;TIERNO 3 KG SL;mezcla 7;3 kg;tierno;1650;58,40999985;32,13999939;1,49000001;5,269999981
