fecha;codruta;tipoleche;peso;temp;acidez;ph;densidad;est;mg;prot;lactosa;caseina
04/04/2017;26;VACA;5800;4;15;6,83;1,03;12,01;3,27;3,13;4,78;2,16
04/04/2017;40;OVEJA;5940;4,8;19;6,83;1,036;18,07;7,19;5,22;4,85;4,08
04/04/2017;29;VACA;17340;3,7;14;6,85;1,03;12,39;3,63;3,26;4,63;2,28
04/04/2017;29;VACA;7720;5;14;6,86;1,03;12,11;3,46;3,16;4,73;2,22
04/04/2017;41;CABRA;7640;6,5;14;6,83;1,032;14,26;5,04;3,62;4,87;2,79
04/04/2017;18;VACA;25720;5;15;6,82;1,03;12,06;3,11;3,24;4,98;2,25
04/04/2017;32;VACA;23600;6,4;15;6,81;1,03;12,06;3,39;3,1;4,8;2,16
04/04/2017;18;VACA;25000;4,6;15;6,84;1,03;12,1;3,01;3,29;5,03;2,3
04/04/2017;42;OVEJA;8880;4,5;19;6,82;1,036;16,73;5,55;5,34;5,06;4,18
04/04/2017;25;VACA;24560;5,3;15;6,81;1,03;12,58;3,62;3,27;4,93;2,29
04/04/2017;43;OVEJA;4740;4;19;6,8;1,036;17,01;5,7;5,57;5,01;4,4
04/04/2017;18;VACA;24260;6,2;15;6,8;1,03;12,55;3,28;3,53;5;2,52
04/04/2017;18;VACA;25900;5;15;6,81;1,03;12,63;3,46;3,48;4,9;2,45
04/04/2017;38;CABRA;1120;6;13;6,85;1,032;13,81;4,93;3,48;4,68;2,64
04/04/2017;38;OVEJA;6120;6;18;6,83;1,036;17,04;6,36;4,6;5,09;3,77
04/04/2017;30;VACA;23740;4;14;6,85;1,03;12,24;3,47;3,21;4,81;2,19
04/04/2017;1;CABRA;25480;3,4;14;6,82;1,032;14,32;5,29;3,5;4,78;2,59
04/04/2017;39;CABRA;2200;5,2;14;6,82;1,032;14,28;5,14;3,47;4,91;2,65
04/04/2017;1;CABRA;25040;4,2;14;6,82;1,032;14,27;5,26;3,52;4,78;2,62
04/04/2017;1;CABRA;26360;4,5;14;6,77;1,032;14,35;5,27;3,54;4,79;2,65
04/04/2017;1;CABRA;24480;4,5;14;6,79;1,032;13,7;4,73;3,6;4,69;2,69
05/04/2017;21;VACA;25240;4,1;15;6,82;1,03;12,56;3,51;3,35;4,94;2,4
05/04/2017;35;VACA;14620;5,6;15;6,81;1,03;12,57;3,74;3,31;4,79;2,32
05/04/2017;35;VACA;7980;5,8;15;6,82;1,03;12,55;3,82;3,21;4,8;2,27
05/04/2017;50;OVEJA;12980;5;21;6,75;1,036;18,09;6,96;5,47;4,86;4,25
05/04/2017;18;VACA;24940;4;15;6,8;1,03;12,27;3,25;3,27;4,98;2,29
05/04/2017;43;CABRA;5560;5,2;14;6,83;1,032;14,09;4,77;3,79;4,83;NA
05/04/2017;40;CABRA;4740;5;14;6,85;1,032;14,25;5,12;3,48;4,92;2,7
05/04/2017;18;VACA;26120;6;16;6,75;1,03;12,56;3,37;3,5;4,96;2,49
05/04/2017;29;VACA;17000;4;15;6,81;1,03;12,18;3,48;3,2;4,64;2,29
05/04/2017;29;VACA;8620;7;14;6,85;1,03;12,02;3,31;3,13;4,85;2,19
05/04/2017;32;VACA;24140;3,1;15;6,81;1,03;12,51;3,59;3,23;4,94;2,28
05/04/2017;39;OVEJA;8620;5,6;19;6,82;1,036;16,95;6,38;4,89;4,85;3,91
05/04/2017;26;VACA;7300;4,5;15;6,81;1,03;12,21;3,38;3,11;4,8;2,19
05/04/2017;42;OVEJA;4100;5,8;20;6,78;1,036;18,41;7,41;5,49;4,73;4,3
05/04/2017;42;CABRA;4920;4,6;14;6,83;1,032;13,94;4,92;3,57;4,69;2,71
05/04/2017;37;CABRA;3540;6;14;6,82;1,032;13,9;4,91;3,57;4,74;2,71
05/04/2017;25;VACA;14740;5;15;6,8;1,03;12,97;3,95;3,34;4,87;2,4
05/04/2017;45;CABRA;10760;6,3;14;6,83;1,032;13,47;4,54;3,47;4,81;2,62
05/04/2017;1;OVEJA;5080;5,5;21;6,75;1,036;17;6,28;5,19;4,78;4,01
05/04/2017;18;VACA;24840;4;15;6,82;1,03;12,27;3,23;3,29;4,96;2,29
05/04/2017;38;CABRA;8820;4;15;6,8;1,032;13,56;4,71;3,48;4,72;2,57
05/04/2017;38;OVEJA;4080;5;19;6,82;1,036;16,58;5,78;5,31;4,85;4,16
05/04/2017;36;CABRA;11720;4,5;14;6,81;1,032;14,35;5,39;3,4;4,76;2,57
05/04/2017;1;CABRA;26280;3,8;14;6,82;1,032;14,17;5,13;3,49;4,8;2,58
05/04/2017;18;VACA;24680;6,2;16;6,77;1,03;12,55;3,27;3,54;4,96;2,52
06/04/2017;21;VACA;27800;4;15;6,8;1,03;12,5;3,45;3,33;4,91;2,38
06/04/2017;18;VACA;26760;5,1;16;6,74;1,03;12,51;3,32;3,49;4,98;2,48
06/04/2017;29;VACA;16980;3,3;14;6,8;1,03;12,28;3,54;3,24;4,6;2,26
06/04/2017;29;VACA;8280;4,5;14;6,85;1,03;12,19;3,48;3,16;4,77;2,27
06/04/2017;40;OVEJA;8160;4,8;19;6,8;1,036;17,83;7,03;5,17;4,84;4,04
06/04/2017;24;VACA;17620;5;15;6,79;1,03;12,08;3,4;3,13;4,8;2,18
06/04/2017;24;VACA;3420;4,2;15;6,8;1,03;12,06;3,46;3,13;4,8;NA
06/04/2017;26;VACA;6940;4,1;15;6,8;1,03;12,12;3,36;3,11;4,79;2,2
06/04/2017;41;CABRA;6940;5,7;14;6,82;1,032;14,11;4,99;3,54;4,84;2,74
06/04/2017;32;VACA;23500;5,5;15;6,8;1,03;12,08;3,41;3,1;4,81;2,16
06/04/2017;25;VACA;25820;6;15;6,82;1,03;12,58;3,59;3,29;4,93;2,32
06/04/2017;43;OVEJA;4880;5;20;6,78;1,036;17,08;5,82;5,62;4,93;4,44
06/04/2017;38;OVEJA;6260;5,6;20;6,78;1,036;16,89;6,21;4,62;5,12;3,73
06/04/2017;38;CABRA;1200;5,8;14;6,81;1,032;13,77;4,89;3,45;4,73;2,64
06/04/2017;18;VACA;25060;5,2;15;6,82;1,03;12,07;3,03;3,32;4,94;2,33
06/04/2017;39;CABRA;3480;5,7;14;6,82;1,032;14,45;5,2;3,58;4,87;2,77
06/04/2017;18;VACA;25480;4,7;15;6,8;1,03;12,61;3,34;3,49;5;2,5
06/04/2017;42;OVEJA;8860;4,8;20;6,8;1,036;16,68;5,54;5,32;5,05;4,17
06/04/2017;42;CABRA;5000;5,8;14;6,82;1,032;14,51;5,32;3,6;4,88;2,72
06/04/2017;30;VACA;25860;4;15;6,82;1,03;12,16;3,42;3,16;4,82;2,17
06/04/2017;18;VACA;26020;5,2;15;6,82;1,03;12,54;3,33;3,46;4,98;2,46
06/04/2017;1;CABRA;25040;3,4;14;6,82;1,032;14;4,98;3,54;4,79;2,63
07/04/2017;1;CABRA;25420;4,4;14;6,84;1,032;13,35;4,55;3,54;4,62;2,62
07/04/2017;35;VACA;14440;5;15;6,81;1,03;12,42;3,65;3,23;4,84;2,29
07/04/2017;35;VACA;8200;5;15;6,82;1,03;13,41;4,62;3,3;4,71;2,33
07/04/2017;21;VACA;27980;3,4;15;6,8;1,03;12,6;3,57;3,33;4,91;2,35
07/04/2017;1;CABRA;12120;6,7;14;6,79;1,032;14;4,94;3,49;4,85;2,64
07/04/2017;43;CABRA;5740;5;14;6,82;1,032;14,21;4,99;3,7;4,82;2,82
07/04/2017;42;CABRA;5020;5;14;6,83;1,032;14,09;4,98;3,63;4,74;2,73
07/04/2017;50;OVEJA;13100;4,8;21;6,75;1,036;18,23;7,05;5,47;4,88;4,27
07/04/2017;41;OVEJA;6180;5;20;6,81;1,036;17,34;6,46;5,25;4,9;4,11
07/04/2017;29;VACA;17660;5;15;6,84;1,03;12,1;3,43;3,19;4,62;2,29
07/04/2017;29;VACA;7940;4;15;6,84;1,03;12,32;3,61;3,24;4,6;2,26
07/04/2017;40;CABRA;4860;5,2;14;6,8;1,032;14,12;4,97;3,47;4,91;2,7
07/04/2017;40;OVEJA;760;5,2;14;6,8;1,036;18,24;7,29;5,37;4,77;4,1
07/04/2017;39;OVEJA;8460;6,2;19;6,8;1,036;16,9;6,41;4,86;4,86;3,86
07/04/2017;32;VACA;23000;3;15;6,8;1,03;10,95;3,08;2,81;4,33;1,82
07/04/2017;1;CABRA;25900;3,4;14;6,82;1,032;14,23;5,17;3,52;4,84;2,64
07/04/2017;25;VACA;22820;6;15;6,8;1,03;12,97;3,93;3,34;4,88;2,36
07/04/2017;45;CABRA;11280;6,7;14;6,78;1,032;13,38;4,49;3,46;4,78;2,6
07/04/2017;1;OVEJA;5200;6;22;6,71;1,036;17,27;6,31;5,27;4,9;4,15
07/04/2017;37;CABRA;3700;5,5;14;6,8;1,032;13,75;4,79;3,5;4,75;2,62
07/04/2017;24;VACA;14800;4,4;15;6,81;1,03;12,26;3,47;3,16;4,85;2,22
07/04/2017;26;VACA;6900;4,6;15;6,81;1,03;12,95;4,3;3,03;4,69;2,08
07/04/2017;42;OVEJA;11500;6;20;6,78;1,036;18,52;7,56;5,27;4,73;4,15
07/04/2017;38;CABRA;8120;6,6;14;6,82;1,032;13,52;4,62;3,52;4,68;2,59
07/04/2017;38;OVEJA;5200;5,1;20;6,77;1,036;16,7;6,01;5,24;4,78;4,04
07/04/2017;30;VACA;27500;3,8;15;6,84;1,03;11,96;3,27;3,13;4,76;2,13
07/04/2017;36;CABRA;12340;5;15;6,8;1,032;14,27;5,29;3,47;4,73;2,62
07/04/2017;1;CABRA;25400;3,5;14;6,84;1,032;13,47;4,53;3,58;4,72;2,61
07/04/2017;1;CABRA;25860;3,5;14;6,83;1,032;14,14;5,16;3,49;4,79;2,6
08/04/2017;21;VACA;27840;2,8;15;6,82;1,03;12,54;3,51;3,32;4,92;2,36
08/04/2017;18;VACA;25380;4;15;6,8;1,03;12,49;3,28;3,46;5,02;2,47
08/04/2017;40;OVEJA;8800;5;20;6,83;1,036;17,76;6,84;5,27;4,87;4,09
08/04/2017;24;VACA;17380;4;15;6,8;1,03;12,26;3,43;3,18;4,87;2,22
08/04/2017;24;VACA;3900;4;15;6,8;1,03;12,16;3,4;3,03;4,89;2,16
08/04/2017;26;VACA;7040;4;15;6,8;1,03;12,07;3,28;3,13;4,8;2,21
08/04/2017;29;VACA;15980;6,5;15;6,81;1,03;12,29;3,44;3,23;4,73;2,27
08/04/2017;29;VACA;11960;3,2;16;6,82;1,03;12,06;3,32;3,11;4,85;2,18
08/04/2017;41;CABRA;8560;6,3;14;6,84;1,032;13,94;4,85;3,56;4,83;2,69
08/04/2017;32;VACA;23600;6,2;15;6,82;1,03;12,07;3,4;3,06;4,83;2,13
08/04/2017;42;OVEJA;8820;5,8;20;6,81;1,036;16,67;5,53;5,32;5,07;4,17
08/04/2017;25;VACA;24440;5,4;15;6,81;1,03;12,51;3,54;3,26;4,94;2,3
08/04/2017;43;OVEJA;5060;6;20;6,8;1,036;16,98;5,71;5,59;4,94;4,43
08/04/2017;38;CABRA;1180;6,8;13;6,84;1,032;13,77;4,84;3,47;4,73;2,63
08/04/2017;38;OVEJA;6540;5;21;6,81;1,036;18,43;7,02;5,83;4,83;4,61
08/04/2017;39;OVEJA;7680;5,6;21;6,78;1,036;18,44;7,4;5,49;4,65;4,22
08/04/2017;39;CABRA;2100;6;14;6,84;1,032;14;5;3,37;4,92;2,56
08/04/2017;1;CABRA;25620;3,3;15;6,81;1,032;14,02;4,95;3,58;4,81;2,69
08/04/2017;1;CABRA;25560;3,3;15;6,83;1,032;13,51;4,56;3,58;4,71;2,7
09/04/2017;21;VACA;28080;4,2;15;6,79;1,03;12,53;3,5;3,3;4,92;2,33
09/04/2017;35;VACA;14620;5,1;15;6,81;1,03;12,33;3,62;3,25;4,71;2,25
09/04/2017;35;VACA;8040;6;15;6,83;1,03;13,17;4,5;3,15;4,76;2,21
09/04/2017;50;OVEJA;13620;5;19;6,76;1,036;18;6,91;5,4;4,88;4,19
09/04/2017;43;CABRA;6620;5;14;6,83;1,032;13,73;4,59;3,66;4,8;2,78
09/04/2017;30;VACA;25940;4,8;15;6,82;1,03;12,15;3,38;3,16;4,81;2,21
09/04/2017;41;OVEJA;7380;5,7;20;6,82;1,036;17,38;6,58;5,18;4,88;4,05
09/04/2017;40;OVEJA;5420;6,7;19;6,76;1,036;18,38;7,46;5,16;4,8;4,05
09/04/2017;40;CABRA;4560;5,3;14;6,82;1,032;14,14;5,01;3,47;4,9;2,66
09/04/2017;29;VACA;17600;4;15;6,8;1,03;12,2;3,43;3,23;4,65;2,28
09/04/2017;29;VACA;9160;5,3;15;6,84;1,03;12,32;3,67;3,18;4,6;2,18
09/04/2017;26;VACA;6900;4;15;6,8;1,03;12,03;3,26;3,12;4,79;2,17
09/04/2017;42;CABRA;3800;6;14;6,81;1,032;14,09;5,04;3,53;4,8;2,68
09/04/2017;42;OVEJA;11420;5,7;20;6,77;1,036;18,61;7,66;5,3;4,72;4,2
09/04/2017;32;VACA;22900;3,9;15;6,82;1,03;12,26;3,4;3,21;4,92;2,26
09/04/2017;39;OVEJA;9320;4;19;6,8;1,036;17,19;6,54;5,06;4,83;3,97
09/04/2017;25;VACA;24560;5;15;6,82;1,03;12,88;3,85;3,35;4,88;2,36
09/04/2017;37;CABRA;3480;6,2;14;6,82;1,032;13,79;4,78;3,56;4,77;2,68
09/04/2017;45;CABRA;11120;6,2;14;6,8;1,032;13,38;4,5;3,45;4,78;2,58
09/04/2017;1;OVEJA;5120;6;20;6,75;1,036;17,05;6,27;5,2;4,8;4
09/04/2017;1;CABRA;26000;4,7;14;6,83;1,032;13,99;4,99;3,5;4,73;2,57
09/04/2017;38;CABRA;8300;6;14;6,8;1,032;13,74;4,78;3,49;4,83;2,59
09/04/2017;38;OVEJA;4120;5,5;20;6,77;1,036;16,36;5,62;5,28;4,81;4,07
09/04/2017;1;CABRA;25360;3,5;14;6,82;1,032;13,57;4,58;3,6;4,72;2,65
10/04/2017;21;VACA;25040;3,2;16;6,77;1,03;12,52;3,5;3,3;4,91;2,36
10/04/2017;18;VACA;25640;4,5;15;6,81;1,03;11,78;2,68;3,38;5,01;2,38
10/04/2017;1;CABRA;12280;7,1;15;6,76;1,032;13,94;4,91;3,5;4,84;2,66
10/04/2017;42;CABRA;4860;6;14;6,82;1,032;14,06;4,87;3,64;4,8;2,77
10/04/2017;40;OVEJA;3641;4,9;22;6,77;1,036;18,34;7,26;5,48;4,78;4,15
10/04/2017;24;VACA;16880;4,4;16;6,8;1,03;12,32;3,54;3,16;4,84;2,23
10/04/2017;24;VACA;6240;3,8;16;6,8;1,03;12,23;3,26;3,24;4,93;2,3
10/04/2017;26;VACA;6780;4,1;16;6,8;1,03;12;3,2;3,14;4,81;2,17
10/04/2017;41;CABRA;8100;6;14;6,81;1,032;13,94;4,84;3,53;4,88;2,71
10/04/2017;43;OVEJA;5760;4;19;6,8;1,036;16,88;5,67;5,65;4,85;4,42
10/04/2017;32;VACA;23080;5,5;15;6,8;1,03;12,13;3,41;3,11;4,82;2,21
10/04/2017;25;VACA;24940;5,8;15;6,8;1,03;12,52;3,54;3,28;4,94;2,33
10/04/2017;38;CABRA;1200;4;15;6,8;1,032;13,76;4,85;3,47;4,76;2,66
10/04/2017;38;OVEJA;6940;5;20;6,78;1,036;16,69;5,98;4,67;5,15;3,76
10/04/2017;42;CABRA;2820;5,6;14;6,82;1,032;14,7;5,48;3,53;4,93;2,7
10/04/2017;42;OVEJA;8920;5;20;6,8;1,036;16,48;5,4;5,27;5,07;4,12
10/04/2017;39;CABRA;3420;5,4;14;6,81;1,032;14,3;5,1;3,56;4,85;2,72
10/04/2017;36;CABRA;10860;5;14;6,81;1,032;14,04;5,05;3,48;4,74;2,65
10/04/2017;1;CABRA;25600;4;14;6,83;1,032;13,38;4,54;3,55;4,63;2,6
11/04/2017;21;VACA;25100;4,5;15;6,8;1,03;12,42;3,36;3,29;4,95;2,36
11/04/2017;18;VACA;25420;5,7;16;6,76;1,03;12,42;3,27;3,43;4,93;2,47
11/04/2017;18;VACA;24760;5,6;16;6,77;1,03;12,51;3,31;3,45;4,95;2,44
11/04/2017;50;OVEJA;13760;5;20;6,75;1,036;17,77;6,66;5,38;4,93;4,14
11/04/2017;43;CABRA;5820;5;14;6,83;1,032;13,54;4,43;3,58;4,84;2,7
11/04/2017;40;CABRA;5480;4;15;6,8;1,032;14,21;4,98;3,58;4,86;2,71
11/04/2017;32;VACA;24240;3,5;15;6,82;1,03;12,48;3,54;3,27;4,92;2,32
11/04/2017;26;VACA;7060;4,6;15;6,8;1,03;12,22;3,41;3,12;4,82;2,16
11/04/2017;42;CABRA;3800;5,3;14;6,8;1,032;13,67;4,68;3,52;4,69;2,65
11/04/2017;42;OVEJA;4900;5,5;20;6,77;1,036;18,44;7,36;5,5;4,77;4,33
11/04/2017;25;VACA;23960;5,8;15;6,8;1,03;13,02;3,96;3,36;4,86;2,43
11/04/2017;1;OVEJA;4060;4;19;6,8;1,036;17,18;6,4;5,12;4,88;4,01
11/04/2017;45;CABRA;11960;4;15;6,8;1,032;13,39;4,48;3,47;4,79;2,6
11/04/2017;39;OVEJA;9460;4;20;6,8;1,036;17,17;6,53;4,97;4,85;3,95
11/04/2017;37;CABRA;3860;5;14;6,8;1,032;13,7;4,7;3,54;4,8;2,71
11/04/2017;1;CABRA;24760;4;16;6,81;1,032;14,09;5,06;3,52;4,79;2,61
11/04/2017;38;CABRA;8560;6;14;6,8;1,032;13,56;4,54;3,62;4,73;2,7
11/04/2017;38;OVEJA;5500;6,5;20;6,8;1,036;16,69;5,87;5,34;4,83;4,16
11/04/2017;1;CABRA;25740;4;14;6,82;1,032;14,02;5,03;3,48;4,77;2,6
11/04/2017;1;CABRA;24600;4;15;6,8;1,032;13,54;4,57;3,61;4,71;2,67
11/04/2017;1;CABRA;24220;3,6;14;6,82;1,032;14,18;5,21;3,45;4,8;2,58
12/04/2017;1;CABRA;25880;4,8;14;6,82;1,032;13,72;4,72;3,54;4,8;2,65
12/04/2017;24;VACA;11200;3,9;15;6,8;1,03;12,3;3,53;3,1;4,88;2,19
12/04/2017;26;VACA;6300;4;16;6,78;1,03;11,9;3,19;3,08;4,77;2,14
12/04/2017;24;VACA;5960;3,9;15;6,8;1,03;12,26;3,3;3,24;4,96;2,32
12/04/2017;40;OVEJA;5140;6,4;19;6,83;1,036;17,96;7,18;5,11;4,86;3,98
12/04/2017;32;VACA;22880;5,7;16;6,84;1,03;12,12;3,4;3,13;4,84;2,21
12/04/2017;41;CABRA;4380;4,7;13;6,85;1,032;13,63;4,69;3,4;4,86;2,58
12/04/2017;43;OVEJA;4700;4,9;20;6,8;1,036;16,78;5,55;5,62;4,89;4,43
12/04/2017;42;OVEJA;9020;5,5;20;6,8;1,036;16,43;5,3;5,31;5,07;4,16
12/04/2017;42;CABRA;4840;5;14;6,85;1,032;14,34;5,15;3,61;4,9;2,72
12/04/2017;25;VACA;25000;4;5,4;6,8;1,03;12,47;3,51;3,28;4,92;2,33
12/04/2017;39;CABRA;2080;5;14;6,84;1,032;13,85;4,83;3,36;4,96;2,55
12/04/2017;38;CABRA;1100;6;13;6,85;1,032;13,73;4,8;3,52;4,74;2,72
12/04/2017;38;OVEJA;7180;5,3;18;6,84;1,036;16,44;5,77;4,61;5,2;3,74
12/04/2017;1;CABRA;24980;3,5;14;6,82;1,032;14,05;5,05;3,46;4,78;2,56
12/04/2017;36;CABRA;14180;5,7;14;6,82;1,032;14,15;5,16;3,44;4,72;2,63
12/04/2017;1;CABRA;26360;4,2;14;6,83;1,032;14,23;5,12;3,49;4,83;2,61
12/04/2017;41;CABRA;3840;0;0;0;1,032;NA;NA;NA;NA;NA
13/04/2017;1;CABRA;12401;6,8;15;6,78;1,032;13,78;4,81;3,43;4,79;2,57
13/04/2017;50;OVEJA;13500;4,5;20;6,75;1,036;17,87;6,81;5,35;4,92;4,15
13/04/2017;41;OVEJA;5760;5;18;6,84;1,036;17,49;6,78;5,1;4,82;3,94
13/04/2017;42;CABRA;3360;6,4;14;6,84;1,032;13,8;4,78;3,48;4,83;2,61
13/04/2017;42;OVEJA;4920;5,5;20;6,8;1,036;18,21;7,21;5,44;4,76;4,25
13/04/2017;40;CABRA;5180;5,8;14;6,84;1,032;14,05;5;3,46;4,81;2,64
13/04/2017;40;OVEJA;3160;6,3;19;6,8;1,036;18,4;7,53;5,11;4,79;4,06
13/04/2017;39;OVEJA;8660;6,2;18;6,84;1,036;16,9;6,48;4,88;4,77;3,83
13/04/2017;43;CABRA;7260;5,5;14;6,85;1,032;13,3;4,34;3,49;4,8;2,64
13/04/2017;32;VACA;22400;4;15;6,82;1,03;12,5;3,54;3,25;4,95;2,3
13/04/2017;25;VACA;24120;6,3;15;6,81;1,03;12,93;3,91;3,32;4,86;2,34
13/04/2017;1;OVEJA;4080;6,5;21;6,74;1,036;16,47;5,99;5,02;4,73;3,87
13/04/2017;45;CABRA;11500;6,8;14;6,85;1,032;13,32;4,44;3,43;4,76;2,59
13/04/2017;38;CABRA;8240;5,6;14;6,83;1,032;13,16;4,3;3,44;4,7;2,57
13/04/2017;38;OVEJA;3980;4,8;20;6,8;1,036;16,24;5,47;5,24;4,9;4,07
13/04/2017;24;VACA;13800;3,8;15;6,82;1,03;12,16;3,46;3,07;4,84;2,17
13/04/2017;26;VACA;6720;5,3;15;6,82;1,03;12,01;3,24;3,1;4,79;2,15
13/04/2017;38;CABRA;900;5,4;14;6,85;1,032;14,01;5;3,4;4,88;2,58
13/04/2017;38;OVEJA;1040;4;20;6,81;1,036;17,95;7,16;5,31;4,73;4,1
13/04/2017;37;CABRA;3920;6;14;6,84;1,032;13,54;4,6;3,48;4,76;2,66
13/04/2017;42;OVEJA;6320;5,1;20;6,8;1,036;18,54;7,76;5,06;4,77;4
13/04/2017;42;CABRA;2420;4;14;6,85;1,032;13,58;4,73;3,41;4,62;2,6
13/04/2017;1;CABRA;26140;4,3;14;6,83;1,032;14,08;5,13;3,38;4,77;2,51
13/04/2017;1;CABRA;25640;4,6;14;6,84;1,032;13,59;4,59;3,56;4,76;2,65
14/04/2017;21;VACA;28240;3,8;15;6,82;1,03;12,44;3,44;3,29;4,95;2,34
14/04/2017;24;VACA;14660;4,5;15;6,8;1,03;12,17;3,41;3,15;4,85;2,25
14/04/2017;24;VACA;7600;6;15;6,82;1,03;12,47;3,63;3,19;4,88;2,25
14/04/2017;26;VACA;5520;4,8;16;6,79;1,03;11,92;3,19;3,08;4,79;2,17
14/04/2017;29;VACA;16860;4,8;14;6,83;1,03;12,43;3,79;3,31;4,33;2,33
14/04/2017;29;VACA;10520;5,5;14;6,84;1,03;11,98;3,35;3,12;4,7;2,2
14/04/2017;40;OVEJA;8580;4,7;20;6,82;1,036;17,72;7;5,02;4,87;3,94
14/04/2017;41;CABRA;8400;5;14;6,84;1,032;13,59;4,61;3,41;4,86;2,62
14/04/2017;32;VACA;22840;6,5;15;6,8;1,03;12,01;3,34;3,09;4,8;2,15
14/04/2017;43;OVEJA;4860;6;20;6,8;1,036;16,81;5,59;5,48;5;4,35
14/04/2017;25;VACA;24920;6,1;16;6,8;1,03;12,52;3,53;3,26;4,95;2,3
14/04/2017;42;OVEJA;9260;4,6;20;6,82;1,036;16,27;5,22;5,24;5,08;4,13
14/04/2017;38;CABRA;1260;5;14;6,8;1,032;13,46;4,63;3,38;4,7;2,59
14/04/2017;38;OVEJA;6740;5;20;6,8;1,036;16,58;6,04;4,49;5,14;3,62
14/04/2017;39;CABRA;3580;5;14;6,82;1,032;14,2;5,02;3,56;4,85;2,72
14/04/2017;39;OVEJA;8520;6;19;6,8;1,036;17,58;6,53;5,44;4,75;4,22
14/04/2017;36;CABRA;12600;6;14;6,82;1,032;14,2;5,24;3,44;4,71;2,62
14/04/2017;1;CABRA;25780;4;14;6,84;1,032;14;5,02;3,46;4,76;2,58
14/04/2017;1;CABRA;25840;5;14;6,83;1,032;13,37;4,49;3,55;4,65;2,64
14/04/2017;1;CABRA;25580;5;14;6,82;1,032;13,95;4,98;3,44;4,79;2,57
15/04/2017;18;VACA;26640;6,4;15;6,8;1,03;12,01;3,01;3,28;4,98;2,33
15/04/2017;21;VACA;28260;4,3;16;6,8;1,03;12,37;3,38;3,26;4,94;2,33
15/04/2017;18;VACA;26140;6;15;6,79;1,03;12,52;3,27;3,46;5;2,48
15/04/2017;18;VACA;25580;6,5;15;6,8;1,03;12,56;3,39;3,45;4,93;2,47
15/04/2017;43;CABRA;5300;5;14;6,82;1,032;13,86;4,77;3,57;4,79;2,66
15/04/2017;50;OVEJA;13800;5;22;6,75;1,036;17,8;6,75;5,33;4,9;4,14
15/04/2017;41;OVEJA;7100;5;19;6,79;1,036;17,14;6,45;5,01;4,92;3,94
15/04/2017;40;CABRA;5260;6;14;6,82;1,032;13,98;4,92;3,44;4,84;2,62
15/04/2017;40;OVEJA;4920;6;19;6,79;1,036;17,97;7,19;4,97;4,85;3,94
15/04/2017;42;CABRA;5860;4;15;6,8;1,032;14,24;5,08;3,51;4,91;2,69
15/04/2017;42;OVEJA;5040;4;19;6,8;1,036;18,03;7,06;5,42;4,78;4,23
15/04/2017;26;VACA;7840;5;16;6,8;1,03;12,08;3,26;3,1;4,84;2,17
15/04/2017;32;VACA;24860;4;15;6,8;1,03;12,41;3,45;3,23;4,98;2,31
15/04/2017;39;OVEJA;8900;6;20;6,8;1,036;17,04;6,49;4,86;4,86;3,85
15/04/2017;25;VACA;24440;6,4;15;6,8;1,03;12,98;3,94;3,32;4,9;2,35
15/04/2017;45;CABRA;12060;6;14;6,83;1,032;13,39;4,45;3,44;4,79;2,6
15/04/2017;1;OVEJA;3120;5;20;6,8;1,036;16,76;6,12;5,08;4,76;3,94
15/04/2017;38;CABRA;8160;5;14;6,8;1,032;13,7;4,75;3,45;4,83;2,57
15/04/2017;38;OVEJA;5000;5,5;18;6,79;1,036;16,44;5,82;5,16;4,81;3,98
15/04/2017;37;CABRA;4080;5;14;6,8;1,032;13,72;4,64;3,56;4,79;2,75
15/04/2017;42;OVEJA;6340;5;19;6,8;1,036;18,64;7,8;5,09;4,75;4,04
15/04/2017;42;CABRA;4300;5;14;6,8;1,032;13,65;4,71;3,44;4,69;2,6
15/04/2017;1;CABRA;25820;5,3;14;6,82;1,032;13,89;4,92;3,47;4,7;2,56
15/04/2017;1;CABRA;25420;3,8;14;6,83;1,032;13,44;4,44;3,55;4,75;2,61
15/04/2017;1;CABRA;25920;4;15;6,8;1,032;13,79;4,93;3,36;4,72;2,48
15/04/2017;1;CABRA;26260;4,5;14;6,84;1,032;13,86;4,97;3,39;4,76;2,51
16/04/2017;1;CABRA;12240;6,5;14;6,78;1,032;13,77;4,76;3,42;4,84;2,6
16/04/2017;22;VACA;27700;5,7;15;6,81;1,03;12,48;3,52;3,24;4,95;2,31
16/04/2017;18;VACA;25520;6,5;15;6,79;1,03;12,57;3,31;3,5;5,01;2,54
16/04/2017;18;VACA;26040;6;15;6,82;1,03;12,54;3,28;3,49;5;2,52
16/04/2017;21;VACA;28420;4;15;6,8;1,03;12,45;3,42;3,27;4,97;2,34
16/04/2017;18;VACA;25880;6;15;6,8;1,03;12,08;3,04;3,28;4,98;2,3
16/04/2017;40;OVEJA;3160;4;19;6,8;1,036;18,38;7,58;5,02;4,81;3,95
16/04/2017;24;VACA;16420;5;15;6,8;1,03;12,05;3,37;3,1;4,8;2,21
16/04/2017;24;VACA;7560;5;16;6,81;1,03;12,17;3,3;3,19;4,9;2,24
16/04/2017;26;VACA;5280;5,3;15;6,82;1,03;11,98;3,27;3,06;4,78;2,12
16/04/2017;29;VACA;17720;4,5;15;6,83;1,03;12,17;3,51;3,21;4,53;2,28
